Porosity_1,Permeability_1.1,Permeability_2.1,Permeability_3.1Porosity_2,Permeability_1.2,Permeability_2.2,Permeability_3.2Porosity_3,Permeability_1.3,Permeability_2.3,Permeability_3.3Porosity_4,Permeability_1.4,Permeability_2.4,Permeability_3.4Porosity_5,Permeability_1.5,Permeability_2.5,Permeability_3.5,Error
0.18,1.1e-15,1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.2,9.9e-13,1.18e-12,1.18e-12,0.13,1.07e-12,8.2e-13,1.11e-12,0.13,1e-15,1e-15,8e-16,7.31312
0.29,1e-15,9e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.22,8.9e-13,1.13e-12,9.8e-13,0.29,1.09e-12,8.2e-13,1.2e-12,0.24,9e-16,1e-15,8e-16,7.49728
0.21,1.1e-15,8e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.26,1.07e-12,9.9e-13,1.15e-12,0.11,8.5e-13,9.9e-13,1.15e-12,0.14,9e-16,1e-15,1e-15,7.5986
0.16,1e-15,1e-15,1e-15,0.2,1e-12,1e-12,1e-125,0.22,1.1e-12,1.04e-12,8.4e-13,0.28,1e-12,1.15e-12,9.6e-13,0.1,1.1e-15,1.1e-15,9e-16,7.80224
0.12,9e-16,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.12,9.2e-13,9.8e-13,1.19e-12,0.15,1.08e-12,1.04e-12,1.02e-12,0.26,1.1e-15,9e-16,9e-16,8.07656
0.1,1e-15,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.2,9.7e-13,1.12e-12,1.02e-12,0.24,1.12e-12,9.5e-13,8.8e-13,0.28,1e-15,1.1e-15,9e-16,8.36275
0.16,8e-16,9e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.13,1.09e-12,1.16e-12,1.16e-12,0.23,1.06e-12,8.4e-13,1.02e-12,0.19,1e-15,9e-16,1.1e-15,8.64205
0.13,1.1e-15,8e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.16,9.1e-13,8.2e-13,8.6e-13,0.16,9.7e-13,1.14e-12,1.1e-12,0.13,1.1e-15,8e-16,1.1e-15,8.73744
0.27,1e-15,1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.26,9.9e-13,1.15e-12,9.4e-13,0.15,1.03e-12,1.15e-12,9.3e-13,0.11,1e-15,9e-16,1e-15,8.81465
0.11,8e-16,1.1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.29,1.01e-12,9.1e-13,1.12e-12,0.29,9.3e-13,1.16e-12,1.06e-12,0.2,9e-16,1e-15,1e-15,8.9253
0.29,9e-16,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.23,9.4e-13,1.19e-12,1.01e-12,0.1,1.02e-12,1.1e-12,1e-12,0.14,1.1e-15,8e-16,9e-16,9.22548
0.11,1e-15,1.1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.13,1.05e-12,9.1e-13,8.4e-13,0.14,9.4e-13,9.1e-13,8.1e-13,0.11,1.1e-15,9e-16,1.1e-15,9.46933
0.26,1.1e-15,8e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.11,1.13e-12,1.1e-12,1.14e-12,0.14,9.4e-13,8.8e-13,9.3e-13,0.22,1.1e-15,9e-16,1.1e-15,9.48398
0.2,8e-16,1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.14,9.7e-13,9.3e-13,9.5e-13,0.21,9.5e-13,9.8e-13,9.6e-13,0.26,1e-15,1e-15,1e-15,9.79564
0.24,9e-16,1.1e-15,1e-15,0.2,1e-12,1e-12,1e-125,0.23,1.02e-12,1.03e-12,8.3e-13,0.25,1.11e-12,8.9e-13,8.2e-13,0.17,9e-16,8e-16,1e-15,9.82263
0.12,1.1e-15,1.1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.27,8.8e-13,9.3e-13,1.07e-12,0.12,1.13e-12,1.11e-12,1.05e-12,0.28,8e-16,8e-16,1.1e-15,9.89809
0.22,9e-16,8e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.25,9.9e-13,1.05e-12,9.6e-13,0.25,1.11e-12,1.05e-12,1.18e-12,0.21,8e-16,9e-16,1.1e-15,11.0966
0.12,8e-16,8e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.11,8.7e-13,1.04e-12,1.14e-12,0.14,1.11e-12,8.9e-13,1.17e-12,0.13,1.1e-15,1e-15,1e-15,11.1456
0.28,1e-15,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.22,9.6e-13,1.14e-12,8.2e-13,0.12,9e-13,1e-12,1.01e-12,0.22,8e-16,8e-16,9e-16,11.4018
0.1,1e-15,1e-15,1e-15,0.2,1e-12,1e-12,1e-125,0.29,1.08e-12,8.5e-13,9.3e-13,0.23,1.04e-12,1.06e-12,1.07e-12,0.19,1.1e-15,1.1e-15,1.1e-15,11.4121
0.23,8e-16,9e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.14,1.02e-12,1e-12,9.3e-13,0.18,1.13e-12,8.4e-13,1.1e-12,0.16,1e-15,8e-16,1e-15,11.4777
0.28,9e-16,8e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.1,1.05e-12,1.06e-12,1.07e-12,0.24,1.06e-12,1.1e-12,1.05e-12,0.17,1e-15,9e-16,9e-16,11.5131
0.13,1e-15,1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.15,8.2e-13,1.08e-12,8.4e-13,0.15,1.04e-12,1.11e-12,1.06e-12,0.11,1e-15,1e-15,9e-16,11.7116
0.17,1.1e-15,8e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.22,8.5e-13,9.9e-13,1.13e-12,0.26,1.02e-12,1.11e-12,9.4e-13,0.24,9e-16,8e-16,9e-16,11.9761
0.13,1e-15,9e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.24,1.2e-12,1.19e-12,8.1e-13,0.18,8e-13,1.12e-12,8.4e-13,0.25,1e-15,8e-16,1.1e-15,12.0035
0.1,1.1e-15,9e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.27,9.1e-13,9.9e-13,1.17e-12,0.23,9.5e-13,1.17e-12,1.06e-12,0.25,1.1e-15,1.1e-15,1.1e-15,12.3977
0.28,1e-15,8e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.29,1.13e-12,9.4e-13,1.01e-12,0.16,8.3e-13,9.3e-13,9.7e-13,0.14,8e-16,1e-15,9e-16,12.8956
0.17,1e-15,8e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.23,1e-12,1.1e-12,8.1e-13,0.12,8.4e-13,1.16e-12,1.2e-12,0.14,1e-15,1e-15,9e-16,12.9652
0.21,9e-16,8e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.24,9.9e-13,1.03e-12,8e-13,0.26,1.16e-12,9.3e-13,9.1e-13,0.25,9e-16,1e-15,9e-16,13.2543
0.15,8e-16,8e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.13,1.05e-12,1.14e-12,8.9e-13,0.23,9.1e-13,8.3e-13,9.4e-13,0.12,1e-15,9e-16,1e-15,13.5201
0.13,8e-16,1.1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.12,9e-13,9.2e-13,1.18e-12,0.16,1.01e-12,8.2e-13,1.16e-12,0.12,8e-16,8e-16,8e-16,13.5211
0.18,8e-16,8e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.27,9.1e-13,8.8e-13,8.4e-13,0.2,1.19e-12,1.11e-12,1.03e-12,0.21,1e-15,1e-15,8e-16,13.9624
0.16,1.1e-15,1.1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.19,1.1e-12,1e-12,9e-13,0.13,1.05e-12,9.9e-13,1e-12,0.18,9e-16,1.1e-15,1e-15,16.6645
0.14,1e-15,1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.11,1.15e-12,8e-13,8.6e-13,0.26,1.05e-12,1.08e-12,9.5e-13,0.1,1e-15,8e-16,9e-16,17.0071
0.26,1.1e-15,1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.27,1.02e-12,1.01e-12,9.1e-13,0.17,8.6e-13,9e-13,8.6e-13,0.26,8e-16,1e-15,9e-16,17.3039
0.23,9e-16,9e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.18,8.4e-13,1.11e-12,9.2e-13,0.11,9.7e-13,9.7e-13,1.04e-12,0.1,1e-15,9e-16,9e-16,17.3175
0.28,1.1e-15,9e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.16,1.17e-12,8.5e-13,9.7e-13,0.27,1.05e-12,1.04e-12,9.1e-13,0.11,1.1e-15,9e-16,1.1e-15,17.3597
0.12,1e-15,1e-15,1e-15,0.2,1e-12,1e-12,1e-125,0.2,9.2e-13,8.2e-13,8e-13,0.21,9e-13,1.13e-12,1.02e-12,0.17,9e-16,8e-16,8e-16,17.8733
0.12,1e-15,1.1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.23,8.3e-13,1.01e-12,1.09e-12,0.22,9.8e-13,1.06e-12,1.06e-12,0.29,9e-16,1.1e-15,8e-16,18.1875
0.26,9e-16,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.16,1.11e-12,1.02e-12,8.9e-13,0.2,1.09e-12,9.9e-13,1.09e-12,0.15,1e-15,1e-15,8e-16,18.3487
0.27,1e-15,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.24,1e-12,8.9e-13,1.01e-12,0.12,8.3e-13,9e-13,1.02e-12,0.1,1e-15,1e-15,1.1e-15,18.3842
0.29,1.1e-15,9e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.15,1.01e-12,8.4e-13,1.16e-12,0.2,8.8e-13,8.3e-13,1.15e-12,0.28,1.1e-15,1e-15,8e-16,19.1159
0.1,1.1e-15,1.1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.17,1.03e-12,1.18e-12,1.12e-12,0.25,1.14e-12,1.11e-12,1.19e-12,0.12,8e-16,1.1e-15,1.1e-15,19.1679
0.14,9e-16,1e-15,1e-15,0.2,1e-12,1e-12,1e-125,0.1,9.4e-13,1.05e-12,1.13e-12,0.12,9.4e-13,9.2e-13,9.8e-13,0.23,1.1e-15,9e-16,1.1e-15,19.5349
0.2,1.1e-15,9e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.26,1.09e-12,1.02e-12,8e-13,0.1,1.07e-12,8.4e-13,8.4e-13,0.23,1.1e-15,9e-16,8e-16,19.8391
0.27,9e-16,1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.27,9.4e-13,9.6e-13,1.02e-12,0.19,8.6e-13,1.18e-12,9.8e-13,0.18,1e-15,8e-16,9e-16,19.9175
0.11,1e-15,1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.24,1.17e-12,1.09e-12,8.6e-13,0.21,1.06e-12,1.01e-12,1.02e-12,0.25,8e-16,8e-16,8e-16,20.1008
0.26,1e-15,1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.1,1.13e-12,9.4e-13,1.19e-12,0.1,9.9e-13,1.08e-12,9.8e-13,0.29,1.1e-15,8e-16,1e-15,20.2775
0.14,1e-15,1e-15,1e-15,0.2,1e-12,1e-12,1e-125,0.14,1.07e-12,8.1e-13,9.3e-13,0.25,8.3e-13,9.8e-13,1.15e-12,0.18,9e-16,1e-15,9e-16,21.3719
0.13,1e-15,1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.28,1.1e-12,9.4e-13,1.07e-12,0.19,8.1e-13,8.8e-13,9.4e-13,0.21,8e-16,1e-15,1e-15,21.6476
0.24,1e-15,9e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.19,1.06e-12,1.07e-12,1e-12,0.15,8e-13,9.3e-13,8.1e-13,0.17,8e-16,9e-16,9e-16,21.686
0.29,1e-15,8e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.1,1.05e-12,1.13e-12,1.04e-12,0.1,8.5e-13,9.8e-13,9.3e-13,0.19,1e-15,9e-16,9e-16,22.089
0.17,9e-16,1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.23,9e-13,1.11e-12,1.17e-12,0.15,8.6e-13,1.06e-12,9.7e-13,0.27,1e-15,9e-16,8e-16,22.2563
0.22,1.1e-15,8e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.21,8.9e-13,1e-12,9.1e-13,0.13,8.5e-13,1.13e-12,1.02e-12,0.13,9e-16,8e-16,1e-15,22.2591
0.16,1.1e-15,1.1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.16,8e-13,1.08e-12,1.07e-12,0.16,9.5e-13,1.03e-12,1.19e-12,0.22,1.1e-15,1.1e-15,1.1e-15,23.2193
0.22,9e-16,9e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.16,8.9e-13,8.3e-13,1.2e-12,0.2,8.7e-13,1.2e-12,9.5e-13,0.21,8e-16,1.1e-15,1e-15,23.2558
0.21,1e-15,1.1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.12,1.02e-12,8.4e-13,1.19e-12,0.22,8.5e-13,8.4e-13,1e-12,0.19,1.1e-15,1.1e-15,8e-16,23.4415
0.15,9e-16,8e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.23,1.08e-12,1.06e-12,9.3e-13,0.21,1.16e-12,1e-12,9.1e-13,0.26,1e-15,8e-16,1e-15,24.3298
0.26,9e-16,1e-15,8e-16,0.2,1e-12,1e-12,1e-125,0.25,9.4e-13,1.18e-12,1.14e-12,0.29,8.8e-13,9.9e-13,9.5e-13,0.27,8e-16,1.1e-15,1.1e-15,24.4461
0.24,1e-15,1.1e-15,1e-15,0.2,1e-12,1e-12,1e-125,0.22,8.8e-13,8e-13,9.3e-13,0.21,8.9e-13,1.02e-12,1.19e-12,0.19,1.1e-15,1.1e-15,9e-16,24.6437
0.22,9e-16,9e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.29,1.02e-12,1.11e-12,9.2e-13,0.24,1.2e-12,1.11e-12,9.3e-13,0.17,1.1e-15,8e-16,9e-16,24.8207
0.14,1.1e-15,8e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.19,1.04e-12,1.06e-12,8.4e-13,0.24,8e-13,9.8e-13,1.15e-12,0.15,9e-16,8e-16,1e-15,27.7121
0.24,9e-16,9e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.13,9.1e-13,1.06e-12,1.17e-12,0.1,8.4e-13,1.01e-12,1.11e-12,0.15,1e-15,1.1e-15,1.1e-15,27.7294
0.27,1e-15,8e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.16,1.08e-12,9.3e-13,9.8e-13,0.25,1.19e-12,1.09e-12,1.08e-12,0.23,1e-15,8e-16,1e-15,28.2644
0.13,1e-15,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.19,1.2e-12,1.15e-12,1.08e-12,0.19,1.16e-12,8.5e-13,8.8e-13,0.15,1e-15,1.1e-15,8e-16,28.8453
0.29,8e-16,9e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.21,1.12e-12,1.08e-12,1.19e-12,0.22,1.17e-12,1.04e-12,8.7e-13,0.1,8e-16,9e-16,1e-15,29.118
0.25,1e-15,8e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.22,1.17e-12,1.04e-12,1.04e-12,0.21,1.13e-12,1.05e-12,8.3e-13,0.27,1e-15,1.1e-15,9e-16,29.1711
0.12,1.1e-15,1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.25,1.12e-12,8.8e-13,8.1e-13,0.15,1.12e-12,1.18e-12,8.5e-13,0.1,8e-16,1e-15,8e-16,29.503
0.13,1e-15,9e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.13,8.1e-13,1.2e-12,8.1e-13,0.26,9e-13,1.19e-12,1.13e-12,0.17,9e-16,9e-16,1.1e-15,29.6606
0.17,9e-16,1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.15,1.19e-12,9.1e-13,9.1e-13,0.19,1.14e-12,1.04e-12,9.5e-13,0.12,1.1e-15,1e-15,8e-16,30.1363
0.28,9e-16,8e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.26,1.19e-12,1.14e-12,9.4e-13,0.13,1.1e-12,1.02e-12,9.7e-13,0.1,1.1e-15,8e-16,8e-16,30.9739
0.2,1.1e-15,8e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.24,8.1e-13,1.18e-12,1.14e-12,0.28,8.9e-13,1.09e-12,1.04e-12,0.14,9e-16,1e-15,9e-16,32.9642
0.22,1e-15,8e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.29,1.17e-12,9.6e-13,1.05e-12,0.18,1.15e-12,1.15e-12,8.9e-13,0.12,1.1e-15,9e-16,1e-15,35.3941
0.2,9e-16,9e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.27,9e-13,8e-13,9.2e-13,0.24,8.4e-13,8e-13,9e-13,0.22,1.1e-15,8e-16,1e-15,35.9351
0.1,8e-16,1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.16,8.6e-13,1.09e-12,1.06e-12,0.1,8e-13,8.5e-13,1.18e-12,0.17,8e-16,8e-16,9e-16,36.3444
0.27,1e-15,8e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.15,8.6e-13,1.19e-12,9.5e-13,0.26,8.1e-13,1.11e-12,1.14e-12,0.14,1e-15,8e-16,1e-15,38.526
Porosity_1,Permeability_1.1,Permeability_2.1,Permeability_3.1Porosity_2,Permeability_1.2,Permeability_2.2,Permeability_3.2Porosity_3,Permeability_1.3,Permeability_2.3,Permeability_3.3Porosity_4,Permeability_1.4,Permeability_2.4,Permeability_3.4Porosity_5,Permeability_1.5,Permeability_2.5,Permeability_3.5,Error
0.18,1.1e-15,9e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.27,9.2e-13,9.9e-13,1e-12,0.19,1.04e-12,1.1e-12,8.5e-13,0.22,8e-16,1.1e-15,9e-16,0.318732
0.24,1e-15,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.19,1.01e-12,1.11e-12,8.8e-13,0.25,1.03e-12,8.8e-13,1.06e-12,0.1,8e-16,1e-15,9e-16,0.843908
0.23,9e-16,9e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.12,9.6e-13,1.11e-12,8.7e-13,0.27,1.04e-12,1.09e-12,8.3e-13,0.22,1e-15,1e-15,9e-16,1.15123
0.3,1.2e-15,1.1e-15,1.2e-15,0.2,1e-12,1e-12,1e-125,0.22,9.9e-13,1.18e-12,1.18e-12,0.29,1.07e-12,8.2e-13,1.11e-12,0.24,1e-15,1e-15,8e-16,1.17828
0.26,9e-16,9e-16,1.1e-15,0.2,1e-12,1e-12,1e-125,0.29,1.07e-12,1.18e-12,8.7e-13,0.16,9.3e-13,1.04e-12,9.1e-13,0.26,9e-16,1e-15,1.1e-15,1.29367
0.08,7e-16,8e-16,7e-16,0.2,1e-12,1e-12,1e-125,0.2,9.2e-13,9.8e-13,1.19e-12,0.24,1.08e-12,1.04e-12,1.02e-12,0.28,1.1e-15,9e-16,9e-16,1.36913
0.24,1e-15,1e-15,1.1e-15,0.2,1e-12,1e-12,1e-125,0.29,8.5e-13,1.12e-12,9.4e-13,0.26,1.15e-12,1.07e-12,8e-13,0.14,8e-16,8e-16,8e-16,1.37668
0.24,1e-15,1e-15,1e-15,0.2,1e-12,1e-12,1e-125,0.18,1.13e-12,1.05e-12,1.11e-12,0.19,9e-13,1.1e-12,1.15e-12,0.2,1.1e-15,1.1e-15,1e-15,1.52868
0.3,9e-16,9e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.12,9.3e-13,1.01e-12,9.4e-13,0.22,1.03e-12,1.12e-12,9.5e-13,0.28,1.1e-15,1.1e-15,8e-16,1.57381
0.18,8e-16,9e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.15,1.01e-12,1.05e-12,1.15e-12,0.19,9.8e-13,1.06e-12,9.9e-13,0.22,1.1e-15,1.1e-15,1.1e-15,1.57856
0.22,1.1e-15,9e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.26,8.6e-13,8.9e-13,1.05e-12,0.28,1.1e-12,1.18e-12,9.3e-13,0.12,9e-16,1.1e-15,1e-15,1.82378
0.15,1.1e-15,9e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.25,1.12e-12,1.02e-12,1.14e-12,0.15,9.3e-13,9e-13,9.8e-13,0.28,1e-15,1.1e-15,9e-16,1.89113
0.16,8e-16,8e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.14,1.13e-12,1.1e-12,1.14e-12,0.21,9.4e-13,8.8e-13,9.3e-13,0.26,1.1e-15,9e-16,1.1e-15,1.90664
0.3,9e-16,1.2e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.26,1.01e-12,9.1e-13,1.12e-12,0.15,9.3e-13,1.16e-12,1.06e-12,0.11,9e-16,1e-15,1e-15,1.91644
0.19,8e-16,9e-16,1e-15,0.2,1e-12,1e-12,1e-125,0.19,1.16e-12,1.16e-12,8.8e-13,0.21,9.3e-13,1.01e-12,1.2e-12,0.17,1.1e-15,1e-15,1e-15,2.13785
0.21,1.2e-15,1.1e-15,9e-16,0.2,1e-12,1e-12,1e-125,0.27,1.01e-12,1.11e-12,8.8e-13,0.19,1.03e-12,8.8e-13,1.06e-12,0.22,8e-16,1e-15,9e-16,2.16054
0.2,8e-16,7e-16,8e-16,0.2,1e-12,1e-12,1e-125,0.27,1.18e-12,8.3e-13,1.13e-12,0.14,8.6e-13,1.02e-12,1.02e-12,0.29,1e-15,8e-16,9e-16,2.29561
0.26,1.1e-15,8e-16,9e-16,0.2,1e-12,1e-12,1e-125,0.14,1.12e-12,1.06e-12,1e-12,0.29,9.6e-13,1.09e-12,1.05e-12,0.1,1.1e-15,1.1e-15,1e-15,2.46593
